,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
122,XXT,comb,up,5,0,2.5,140,200,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))+0.05634119325074814
123,XXT,comb,up,5,0,2.5,200,300,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))+0.1026518744923546
124,XXT,comb,up,4,0,2.5,30,50,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))+0.4042377452184724
125,XXT,comb,up,4,0,2.5,50,70,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))+0.3436703813957146
126,XXT,comb,up,4,0,2.5,70,100,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))+0.234992815476411
127,XXT,comb,up,4,0,2.5,100,140,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))+0.18753599176314087
128,XXT,comb,up,4,0,2.5,140,200,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))+0.1971941763776185
129,XXT,comb,up,4,0,2.5,200,300,0,1,0.378691+0.0180391*log(x+19)*log(x+18)*(3-0.345759*log(x+18))+0.35928156072324113
14,L,comb,down_correlated,5,0,2.5,30,50,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.016522414458780388
15,L,comb,down_correlated,5,0,2.5,50,70,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.015133781397016278
16,L,comb,down_correlated,5,0,2.5,70,100,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.006096392118817908
17,L,comb,down_correlated,5,0,2.5,100,140,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.00283480699148328
18,L,comb,down_correlated,5,0,2.5,140,200,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.005870561196558939
19,L,comb,down_correlated,5,0,2.5,200,300,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.01627269152521636
20,L,comb,down_correlated,4,0,2.5,30,50,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.04130603614695097
21,L,comb,down_correlated,4,0,2.5,50,70,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.03783445349254069
22,L,comb,down_correlated,4,0,2.5,70,100,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.015240980297044768
23,L,comb,down_correlated,4,0,2.5,100,140,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.0070870174787082
24,L,comb,down_correlated,4,0,2.5,140,200,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.014676402991397348
25,L,comb,down_correlated,4,0,2.5,200,300,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.0406817288130409
26,L,comb,down_uncorrelated,5,0,2.5,30,50,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.07014395763775412
27,L,comb,down_uncorrelated,5,0,2.5,50,70,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.054073722494585946
28,L,comb,down_uncorrelated,5,0,2.5,70,100,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.03422951084971192
29,L,comb,down_uncorrelated,5,0,2.5,100,140,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.02465110747302833
30,L,comb,down_uncorrelated,5,0,2.5,140,200,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.023486927777385216
31,L,comb,down_uncorrelated,5,0,2.5,200,300,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.042897315482341145
32,L,comb,down_uncorrelated,4,0,2.5,30,50,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.1753598940943853
33,L,comb,down_uncorrelated,4,0,2.5,50,70,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.13518430623646488
34,L,comb,down_uncorrelated,4,0,2.5,70,100,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.0855737771242798
35,L,comb,down_uncorrelated,4,0,2.5,100,140,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.061627768682570826
36,L,comb,down_uncorrelated,4,0,2.5,140,200,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.05871731944346304
37,L,comb,down_uncorrelated,4,0,2.5,200,300,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))-0.10724328870585287
50,L,comb,up_correlated,5,0,2.5,30,50,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.016522414458780388
51,L,comb,up_correlated,5,0,2.5,50,70,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.015133781397016278
52,L,comb,up_correlated,5,0,2.5,70,100,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.006096392118817908
53,L,comb,up_correlated,5,0,2.5,100,140,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.00283480699148328
54,L,comb,up_correlated,5,0,2.5,140,200,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.005870561196558939
55,L,comb,up_correlated,5,0,2.5,200,300,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.01627269152521636
56,L,comb,up_correlated,4,0,2.5,30,50,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.04130603614695097
57,L,comb,up_correlated,4,0,2.5,50,70,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.03783445349254069
58,L,comb,up_correlated,4,0,2.5,70,100,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.015240980297044768
59,L,comb,up_correlated,4,0,2.5,100,140,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.0070870174787082
60,L,comb,up_correlated,4,0,2.5,140,200,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.014676402991397348
61,L,comb,up_correlated,4,0,2.5,200,300,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.0406817288130409
62,L,comb,up_uncorrelated,5,0,2.5,30,50,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.07014395763775412
63,L,comb,up_uncorrelated,5,0,2.5,50,70,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.054073722494585946
64,L,comb,up_uncorrelated,5,0,2.5,70,100,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.03422951084971192
65,L,comb,up_uncorrelated,5,0,2.5,100,140,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.02465110747302833
66,L,comb,up_uncorrelated,5,0,2.5,140,200,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.023486927777385216
67,L,comb,up_uncorrelated,5,0,2.5,200,300,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.042897315482341145
68,L,comb,up_uncorrelated,4,0,2.5,30,50,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.1753598940943853
69,L,comb,up_uncorrelated,4,0,2.5,50,70,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.13518430623646488
70,L,comb,up_uncorrelated,4,0,2.5,70,100,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.0855737771242798
71,L,comb,up_uncorrelated,4,0,2.5,100,140,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.061627768682570826
72,L,comb,up_uncorrelated,4,0,2.5,140,200,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.05871731944346304
73,L,comb,up_uncorrelated,4,0,2.5,200,300,0,1,0.71849+0.0122432*log(x+19)*log(x+18)*(3-0.420314*log(x+18))+0.10724328870585287
88,M,comb,down_correlated,5,0,2.5,30,50,0,1,0.765008+0.00887292*log(x+19)*log(x+18)*(3-0.409594*log(x+18))-0.02703685921814739
89,M,comb,down_correlated,5,0,2.5,50,70,0,1,0.765008+0.00887292*log(x+19)*log(x+18)*(3-0.409594*log(x+18))-0.017644070743304933
90,M,comb,down_correlated,5,0,2.5,70,100,0,1,0.765008+0.00887292*log(x+19)*log(x+18)*(3-0.409594*log(x+18))-0.005111022974241347
