,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
356,XXT,mujets,down,4,0,2.5,70,100,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))-0.14922736202752712
357,XXT,mujets,down,4,0,2.5,100,140,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))-0.15663696907778923
358,XXT,mujets,down,4,0,2.5,140,200,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))-0.21204581185380897
359,XXT,mujets,down,4,0,2.5,200,300,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))-0.27815448474463766
360,XXT,mujets,down,4,0,2.5,300,600,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))-0.20573629935173707
361,XXT,mujets,down,4,0,2.5,600,1000,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))-0.32927269427417255
362,XXT,mujets,up,5,0,2.5,20,30,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))+0.1385145482508238
363,XXT,mujets,up,5,0,2.5,30,50,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))+0.04966894742251754
364,XXT,mujets,up,5,0,2.5,50,70,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))+0.06034522084194543
365,XXT,mujets,up,5,0,2.5,70,100,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))+0.042636389150722036
366,XXT,mujets,up,5,0,2.5,100,140,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))+0.04475341973651121
367,XXT,mujets,up,5,0,2.5,140,200,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))+0.060584517672516845
368,XXT,mujets,up,5,0,2.5,200,300,0,1,1.05337+-0.00267866*log(x+19)*log(x+18)*(3-0.234206*log(x+18))+0.07947270992703934
